doc	declared	rust_target	kind	rust_files	rust_lines	status	notes
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-world/src/handlers/pets.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-packet/src/packets/pets.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-constants/src/opcodes.rs	file	1	1642	exists_active	file exists
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-world/src/handlers/character.rs:3040–3045	path	0	0	missing_declared_path	declared/proposed target does not exist
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-database/src/statements	module_dir	5	1100	exists_active	directory exists
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-ai/src	module_dir	1	346	exists_active	directory exists
pets.md	`crates/wow-world/src/pets/` (does not exist — no `Pet` entity, no `PetStable`, no spell book, no auras), `crates/wow-world/src/handlers/pets.rs` (does not exist — only the `handle_request_stabled_pets` info-stub at `handlers/character.rs:3042`), `crates/wow-packet/src/packets/pets.rs` (does not exist — none of the 16+ packet structs are defined), `crates/wow-database/` (no `character_pet`, `character_pet_declinedname`, `pet_aura`, `pet_aura_effect`, `pet_spell`, `pet_spell_cooldown`, `pet_spell_charges` schema or prepared statements). `crates/wow-constants/src/opcodes.rs` carries the opcode constants (~16 of them, see §7).	crates/wow-handler/src/lib.rs	file	1	116	exists_active	file exists
phasing.md	`crates/wow-world/` (PhasingHandler logic, per-map MultiPersonalPhaseTracker), `crates/wow-data/` (load `phase_definitions`/`phase_area`/`terrain_swap_defaults`/`terrain_worldmap`), `crates/wow-packet/src/packets/misc.rs` (already has `PhaseShiftChange` stub). No dedicated `wow-phasing` crate yet.	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
phasing.md	`crates/wow-world/` (PhasingHandler logic, per-map MultiPersonalPhaseTracker), `crates/wow-data/` (load `phase_definitions`/`phase_area`/`terrain_swap_defaults`/`terrain_worldmap`), `crates/wow-packet/src/packets/misc.rs` (already has `PhaseShiftChange` stub). No dedicated `wow-phasing` crate yet.	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
phasing.md	`crates/wow-world/` (PhasingHandler logic, per-map MultiPersonalPhaseTracker), `crates/wow-data/` (load `phase_definitions`/`phase_area`/`terrain_swap_defaults`/`terrain_worldmap`), `crates/wow-packet/src/packets/misc.rs` (already has `PhaseShiftChange` stub). No dedicated `wow-phasing` crate yet.	crates/wow-packet/src/packets/misc.rs	file	1	2613	exists_active	file exists
phasing.md	`crates/wow-world/` (PhasingHandler logic, per-map MultiPersonalPhaseTracker), `crates/wow-data/` (load `phase_definitions`/`phase_area`/`terrain_swap_defaults`/`terrain_worldmap`), `crates/wow-packet/src/packets/misc.rs` (already has `PhaseShiftChange` stub). No dedicated `wow-phasing` crate yet.	crates/wow-phasing	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
pools.md	`crates/wow-data/` (load `pool_template`, `pool_members`, `quest_pool_template`, `quest_pool_members`, `pool_quest_save`), `crates/wow-world/src/pools/` (the in-memory `PoolMgr` + per-`Map` `SpawnedPoolData`), `crates/wow-database/` (CHAR_INS/DEL_POOL_QUEST_SAVE prepared statements). No dedicated `wow-pools` crate yet.	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
pools.md	`crates/wow-data/` (load `pool_template`, `pool_members`, `quest_pool_template`, `quest_pool_members`, `pool_quest_save`), `crates/wow-world/src/pools/` (the in-memory `PoolMgr` + per-`Map` `SpawnedPoolData`), `crates/wow-database/` (CHAR_INS/DEL_POOL_QUEST_SAVE prepared statements). No dedicated `wow-pools` crate yet.	crates/wow-world/src/pools	path	0	0	missing_declared_path	declared/proposed target does not exist
pools.md	`crates/wow-data/` (load `pool_template`, `pool_members`, `quest_pool_template`, `quest_pool_members`, `pool_quest_save`), `crates/wow-world/src/pools/` (the in-memory `PoolMgr` + per-`Map` `SpawnedPoolData`), `crates/wow-database/` (CHAR_INS/DEL_POOL_QUEST_SAVE prepared statements). No dedicated `wow-pools` crate yet.	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
pools.md	`crates/wow-data/` (load `pool_template`, `pool_members`, `quest_pool_template`, `quest_pool_members`, `pool_quest_save`), `crates/wow-world/src/pools/` (the in-memory `PoolMgr` + per-`Map` `SpawnedPoolData`), `crates/wow-database/` (CHAR_INS/DEL_POOL_QUEST_SAVE prepared statements). No dedicated `wow-pools` crate yet.	crates/wow-pools	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
proto.md	`crates/wow-proto/`	crates/wow-proto	crate_dir	2	254	exists_active	crate exists
proto.md	`crates/wow-proto/`	crates/wow-proto/Cargo.toml	file	1	14	exists_manifest	manifest exists; not counted as active Rust source
proto.md	`crates/wow-proto/`	crates/wow-proto/build.rs	file	1	30	exists_active	file exists
proto.md	`crates/wow-proto/`	crates/wow-proto/src/lib.rs	file	1	224	exists_active	file exists
proto.md	`crates/wow-proto/`	crates/wow-proto/proto/bgs/low/pb/client	module_dir	0	0	exists_empty	directory exists; no active Rust source lines
proto.md	`crates/wow-proto/`	crates/bnet-server	crate_dir	13	2831	exists_active	crate exists
proto.md	`crates/wow-proto/`	crates/wow-handler	crate_dir	1	116	exists_active	crate exists
quests.md	`crates/wow-data/` (templates + XP), `crates/wow-packet/src/packets/quest.rs` (wire), `crates/wow-world/src/handlers/quest.rs` (session handlers). No dedicated `wow-quest` crate yet.	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
quests.md	`crates/wow-data/` (templates + XP), `crates/wow-packet/src/packets/quest.rs` (wire), `crates/wow-world/src/handlers/quest.rs` (session handlers). No dedicated `wow-quest` crate yet.	crates/wow-packet/src/packets/quest.rs	file	1	603	exists_active	file exists
quests.md	`crates/wow-data/` (templates + XP), `crates/wow-packet/src/packets/quest.rs` (wire), `crates/wow-world/src/handlers/quest.rs` (session handlers). No dedicated `wow-quest` crate yet.	crates/wow-world/src/handlers/quest.rs	file	1	851	exists_active	file exists
quests.md	`crates/wow-data/` (templates + XP), `crates/wow-packet/src/packets/quest.rs` (wire), `crates/wow-world/src/handlers/quest.rs` (session handlers). No dedicated `wow-quest` crate yet.	crates/wow-quest	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
quests.md	`crates/wow-data/` (templates + XP), `crates/wow-packet/src/packets/quest.rs` (wire), `crates/wow-world/src/handlers/quest.rs` (session handlers). No dedicated `wow-quest` crate yet.	crates/wow-data/src/quest.rs	file	1	337	exists_active	file exists
quests.md	`crates/wow-data/` (templates + XP), `crates/wow-packet/src/packets/quest.rs` (wire), `crates/wow-world/src/handlers/quest.rs` (session handlers). No dedicated `wow-quest` crate yet.	crates/wow-data/src/quest_xp.rs	file	1	116	exists_active	file exists
quests.md	`crates/wow-data/` (templates + XP), `crates/wow-packet/src/packets/quest.rs` (wire), `crates/wow-world/src/handlers/quest.rs` (session handlers). No dedicated `wow-quest` crate yet.	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
reputation.md	`crates/wow-world/` (per-session ReputationMgr), `crates/wow-data/` (FactionEntry/FactionTemplateEntry DB2 readers), `crates/wow-database/` (character_reputation prepared statements), `crates/wow-packet/` (reputation packets)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
reputation.md	`crates/wow-world/` (per-session ReputationMgr), `crates/wow-data/` (FactionEntry/FactionTemplateEntry DB2 readers), `crates/wow-database/` (character_reputation prepared statements), `crates/wow-packet/` (reputation packets)	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
reputation.md	`crates/wow-world/` (per-session ReputationMgr), `crates/wow-data/` (FactionEntry/FactionTemplateEntry DB2 readers), `crates/wow-database/` (character_reputation prepared statements), `crates/wow-packet/` (reputation packets)	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
reputation.md	`crates/wow-world/` (per-session ReputationMgr), `crates/wow-data/` (FactionEntry/FactionTemplateEntry DB2 readers), `crates/wow-database/` (character_reputation prepared statements), `crates/wow-packet/` (reputation packets)	crates/wow-packet	crate_dir	25	13058	exists_active	crate exists
scenarios.md	*N/A para WoLK 3.4.x* — placeholder en `crates/wow-world/src/scenarios/` (skeleton only)	crates/wow-world/src/scenarios	path	0	0	missing_declared_path	declared/proposed target does not exist
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-script	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-scripts	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-script/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-script/Cargo.toml	file	1	11	exists_manifest	manifest exists; not counted as active Rust source
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-core	crate_dir	4	1153	exists_active	crate exists
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-scripts/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-handler	crate_dir	1	116	exists_active	crate exists
scripting.md	`crates/wow-script/` (the framework: `ScriptMgr` equivalent + every `*Script` trait + dispatch tables); content scripts live in `crates/wow-scripts/` (covered by `scripts.md`).	crates/wow-handler/src/lib.rs	file	1	116	exists_active	file exists
scripts-icc.md	`crates/wow-scripts/` (content layer; the `wow-script` engine crate hosts the runtime)	crates/wow-scripts	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts-icc.md	`crates/wow-scripts/` (content layer; the `wow-script` engine crate hosts the runtime)	crates/wow-script	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts-icc.md	`crates/wow-scripts/` (content layer; the `wow-script` engine crate hosts the runtime)	crates/wow-scripts/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
scripts-icc.md	`crates/wow-scripts/` (content layer; the `wow-script` engine crate hosts the runtime)	crates/wow-script/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
scripts-icc.md	`crates/wow-scripts/` (content layer; the `wow-script` engine crate hosts the runtime)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
scripts-icc.md	`crates/wow-scripts/` (content layer; the `wow-script` engine crate hosts the runtime)	crates/world-server	crate_dir	1	818	exists_active	crate exists
scripts-ulduar.md	`crates/wow-scripts/` (content layer; engine in `wow-script`)	crates/wow-scripts	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts-ulduar.md	`crates/wow-scripts/` (content layer; engine in `wow-script`)	crates/wow-script	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts-ulduar.md	`crates/wow-scripts/` (content layer; engine in `wow-script`)	crates/wow-scripts/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
scripts-ulduar.md	`crates/wow-scripts/` (content layer; engine in `wow-script`)	crates/wow-script/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
scripts-ulduar.md	`crates/wow-scripts/` (content layer; engine in `wow-script`)	crates/wow-spell	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-scripts	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-spell	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-pvp	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-battleground	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-pet	crate_dir	0	0	missing_declared_path	declared/proposed target does not exist
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-script	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-scripts/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-scripts/Cargo.toml	file	1	11	exists_manifest	manifest exists; not counted as active Rust source
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-core	crate_dir	4	1153	exists_active	crate exists
scripts.md	`crates/wow-scripts/` (content) + lateral crates (`wow-spell` for `spell_*` scripts, `wow-pvp`/`wow-battleground` for OutdoorPvP & Battlefield, `wow-pet` for Pet scripts, etc.). The framework that scripts plug into lives in `crates/wow-script/` and is covered by `scripting.md`.	crates/wow-constants	crate_dir	10	5477	exists_active	crate exists
server.md	`crates/wow-network/`, `crates/wow-world/`	crates/wow-network	crate_dir	6	1716	exists_active	crate exists
server.md	`crates/wow-network/`, `crates/wow-world/`	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
server.md	`crates/wow-network/`, `crates/wow-world/`	crates/wow-network/src/world_socket.rs	file	1	1023	exists_active	file exists
server.md	`crates/wow-network/`, `crates/wow-world/`	crates/wow-network/src/session_mgr.rs	file	1	188	exists_active	file exists
server.md	`crates/wow-network/`, `crates/wow-world/`	crates/wow-world/src/session.rs	file	1	3138	exists_active	file exists
server.md	`crates/wow-network/`, `crates/wow-world/`	crates/world-server/src/main.rs	file	1	818	exists_active	file exists
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/wow-network	crate_dir	6	1716	exists_active	crate exists
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/wow-proto	crate_dir	2	254	exists_active	crate exists
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/bnet-server/src/rpc/services/{account,authentication,connection,game_utilities}.rs	declared_pattern	0	0	declared_pattern	pattern/proposed path; not resolvable as one file or directory
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/wow-proto/proto	module_dir	0	0	exists_empty	directory exists; no active Rust source lines
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/wow-world/src	module_dir	17	12778	exists_active	directory exists
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/wow-social	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
services.md	`crates/wow-network/`, `crates/wow-world/`, `crates/wow-proto/` — *(out of scope for the WotLK 3.4.3 path; see notes)*	crates/wow-chat	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
shared-datastores.md	`crates/wow-data/`	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
shared-datastores.md	`crates/wow-data/`	crates/wow-data/src/wdc4.rs	file	1	915	exists_active	file exists
shared-datastores.md	`crates/wow-data/`	crates/wow-data/src/hotfix_cache.rs	file	1	111	exists_active	file exists
shared-datastores.md	`crates/wow-data/`	crates/wow-data/src/{item,item_stats,player_stats,skill,area_trigger,spell,quest,quest_xp}.rs	declared_pattern	0	0	declared_pattern	pattern/proposed path; not resolvable as one file or directory
shared-datastores.md	`crates/wow-data/`	crates/wow-database/src/statements/hotfix.rs	file	1	25	exists_active	file exists
shared-datastores.md	`crates/wow-data/`	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
shared-dynamic.md	n/a (idiom replacement: `Arc`/`Weak` + `enum`s + `inventory`)	crates/wow-handler/src/lib.rs	file	1	116	exists_active	file exists
shared-dynamic.md	n/a (idiom replacement: `Arc`/`Weak` + `enum`s + `inventory`)	crates/wow-handler	crate_dir	1	116	exists_active	crate exists
shared-dynamic.md	n/a (idiom replacement: `Arc`/`Weak` + `enum`s + `inventory`)	crates/wow-combat	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
shared-json.md	n/a (idiom replacement: `serde` + `serde_json`)	crates/bnet-server/src/realm/mod.rs	file	1	392	exists_active	file exists
shared-json.md	n/a (idiom replacement: `serde` + `serde_json`)	crates/wow-proto	crate_dir	2	254	exists_active	crate exists
shared-networking.md	`crates/wow-network/`	crates/wow-network	crate_dir	6	1716	exists_active	crate exists
shared-networking.md	`crates/wow-network/`	crates/wow-network/src/world_socket.rs	file	1	1023	exists_active	file exists
shared-networking.md	`crates/wow-network/`	crates/wow-network/src/accept.rs	file	1	386	exists_active	file exists
shared-networking.md	`crates/wow-network/`	crates/wow-network/src/session_mgr.rs	file	1	188	exists_active	file exists
shared-networking.md	`crates/wow-network/`	crates/wow-network/src/lib.rs	file	1	19	exists_active	file exists
shared-networking.md	`crates/wow-network/`	crates/wow-network/src/player_registry.rs	file	1	47	exists_active	file exists
shared-networking.md	`crates/wow-network/`	crates/world-server	crate_dir	1	818	exists_active	crate exists
shared-packets.md	`crates/wow-packet/`	crates/wow-packet	crate_dir	25	13058	exists_active	crate exists
shared-packets.md	`crates/wow-packet/`	crates/wow-packet/src/world_packet.rs	file	1	673	exists_active	file exists
shared-packets.md	`crates/wow-packet/`	crates/wow-packet/src/header.rs	file	1	100	exists_active	file exists
shared-packets.md	`crates/wow-packet/`	crates/wow-packet/src/compression.rs	file	1	424	exists_active	file exists
shared-packets.md	`crates/wow-packet/`	crates/wow-packet/src/lib.rs	file	1	48	exists_active	file exists
shared-packets.md	`crates/wow-packet/`	crates/wow-packet/src/packets/mod.rs	file	1	26	exists_active	file exists
shared-packets.md	`crates/wow-packet/`	crates/wow-packet/tests	path	0	0	missing_declared_path	declared/proposed target does not exist
shared-realm.md	`crates/bnet-server/` (`src/realm/mod.rs`)	crates/bnet-server	crate_dir	13	2831	exists_active	crate exists
shared-realm.md	`crates/bnet-server/` (`src/realm/mod.rs`)	crates/bnet-server/src/realm/mod.rs	file	1	392	exists_active	file exists
shared-realm.md	`crates/bnet-server/` (`src/realm/mod.rs`)	crates/wow-database/src/statements/login.rs	file	1	327	exists_active	file exists
shared-secrets.md	`crates/wow-crypto/` (TODO) + `crates/bnet-server/` (TODO)	crates/wow-crypto	crate_dir	9	2327	exists_active	crate exists
shared-secrets.md	`crates/wow-crypto/` (TODO) + `crates/bnet-server/` (TODO)	crates/bnet-server	crate_dir	13	2831	exists_active	crate exists
shared-secrets.md	`crates/wow-crypto/` (TODO) + `crates/bnet-server/` (TODO)	crates/wow-database/src/statements/login.rs	file	1	327	exists_active	file exists
shared-secrets.md	`crates/wow-crypto/` (TODO) + `crates/bnet-server/` (TODO)	crates/world-server	crate_dir	1	818	exists_active	crate exists
skills.md	`crates/wow-data/` (DB2 readers — partial), `crates/wow-world/` (skill mgr per-session, handlers), `crates/wow-database/` (character_skills + skill_discovery_template + skill_extra_item_template + skill_perfect_item_template)	crates/wow-data	crate_dir	11	3505	exists_active	crate exists
skills.md	`crates/wow-data/` (DB2 readers — partial), `crates/wow-world/` (skill mgr per-session, handlers), `crates/wow-database/` (character_skills + skill_discovery_template + skill_extra_item_template + skill_perfect_item_template)	crates/wow-world	crate_dir	17	12778	exists_active	crate exists
skills.md	`crates/wow-data/` (DB2 readers — partial), `crates/wow-world/` (skill mgr per-session, handlers), `crates/wow-database/` (character_skills + skill_discovery_template + skill_extra_item_template + skill_perfect_item_template)	crates/wow-database	crate_dir	12	2262	exists_active	crate exists
skills.md	`crates/wow-data/` (DB2 readers — partial), `crates/wow-world/` (skill mgr per-session, handlers), `crates/wow-database/` (character_skills + skill_discovery_template + skill_extra_item_template + skill_perfect_item_template)	crates/wow-data/src/skill.rs	file	1	608	exists_active	file exists
spells-aura.md	`crates/wow-spell/` (módulo `aura`), `crates/wow-packet/src/packets/aura.rs`	crates/wow-spell	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
spells-aura.md	`crates/wow-spell/` (módulo `aura`), `crates/wow-packet/src/packets/aura.rs`	crates/wow-packet/src/packets/aura.rs	file	1	123	exists_active	file exists
spells-aura.md	`crates/wow-spell/` (módulo `aura`), `crates/wow-packet/src/packets/aura.rs`	crates/wow-spell/src/lib.rs	file	1	0	exists_empty	file exists but has 0 lines
spells-aura.md	`crates/wow-spell/` (módulo `aura`), `crates/wow-packet/src/packets/aura.rs`	crates/wow-world/src/handlers/spell.rs	file	1	288	exists_active	file exists
spells-aura.md	`crates/wow-spell/` (módulo `aura`), `crates/wow-packet/src/packets/aura.rs`	crates/wow-world/src/session.rs	file	1	3138	exists_active	file exists
spells-effects.md	`crates/wow-spell/` (módulo `effects`), `crates/wow-spell/src/effects/dispatch.rs`	crates/wow-spell	crate_dir	1	0	exists_empty	crate exists; no active Rust source lines
spells-effects.md	`crates/wow-spell/` (módulo `effects`), `crates/wow-spell/src/effects/dispatch.rs`	crates/wow-spell/src/effects/dispatch.rs	path	0	0	missing_declared_path	declared/proposed target does not exist
